"id_str","uncivil","created_at","text","TOXICITY","SEVERE_TOXICITY","IDENTITY_ATTACK","INSULT","PROFANITY","SEXUALLY_EXPLICIT","THREAT","FLIRTATION","ATTACK_ON_AUTHOR","ATTACK_ON_COMMENTER","INCOHERENT","INFLAMMATORY","LIKELY_TO_REJECT","OBSCENE","SPAM","UNSUBSTANTIAL"
"825479213490778112","no","Sat Jan 28 23:02:35 +0000 2017","@RepWalberg  https://t.co/b6lc6bs2d1",0.10732947,0.09695945,0.11984361,0.09020569,0.08580101,0.14578737,0.22172455,0.4010231,0.05221584,0.3998875,0.6783169,0.14057718,0.90096277,0.2225808,0.27301446,0.8923531
"825482976637116416","no","Sat Jan 28 23:17:33 +0000 2017","@NancyPelosi, @SenSchumer Y are you not trying to stop these executive Orders? Y are you so Quiet? DO SOMETHING! It's shameful your silence",0.5956812,0.19953404,0.13234095,0.4236951,0.24533881,0.0830416,0.17962655,0.126033,0.08244153,0.91189426,0.7121823,0.43699637,0.78334713,0.27667361,0.18220979,0.54293376
"825491759878782976","no","Sat Jan 28 23:52:27 +0000 2017","@SpeakerRyan just disgusted. Absolutely disgusted.",0.5171626,0.23317632,0.33220324,0.5157868,0.38734597,0.18484469,0.2663643,0.3644557,0.15021467,0.91189426,0.353597,0.2110262,0.7316015,0.08749466,0.01212431,0.81654924
"825496003872595968","no","Sun Jan 29 00:09:18 +0000 2017","@RepNewhouse - what are you doing to oppose this completely Un-American ban on refugees and law-abiding immigrants on the basis of religion?",0.31129852,0.16978952,0.5232128,0.22992806,0.15787412,0.07632252,0.28267702,0.2344971,0.007785993,0.59201556,0.13474248,0.18671693,0.5078537,0.0016986242,0.0039476347,0.39514384
"825507010208731136","yes","Sun Jan 29 00:53:03 +0000 2017","@SpeakerRyan How about replacing pipes in Flint to prove you care about children. Until the shut the fuck up about the ""unborn.""",0.7665391,0.64409196,0.21263592,0.656422,0.82316184,0.1517839,0.39801347,0.22837956,0.012313401,0.26903975,0.059377972,0.5680319,0.9958891,0.9892319,0.003676411,0.040532816
"825507292284014592","no","Sun Jan 29 00:54:10 +0000 2017","@SpeakerRyan if you meant #neveragain you'd be helping more refugees resettle here, not turning them away",0.22611049,0.13633765,0.27685875,0.22337511,0.13820858,0.13590895,0.20297965,0.27969733,0.016917927,0.6904253,0.73580235,0.300488,0.70122486,0.07370479,0.16050455,0.6182149
"825515281430753280","no","Sun Jan 29 01:25:55 +0000 2017","@RepAdamSchiff @POTUS He's not a leader. He's the exact opposite of that.",0.37375978,0.2020488,0.23697764,0.45184824,0.29329818,0.1637885,0.13833933,0.26506314,0.007476578,0.2581575,0.48562312,0.18199928,0.6604367,0.027474603,0.017937977,0.7177375
"825517869777707008","yes","Sun Jan 29 01:36:12 +0000 2017","@repjohnlewis @DASethWilliams Bullshit. they come for the free shit. The party is over. @realDonaldTrump",0.90682006,0.7052805,0.31902772,0.76336557,0.94128644,0.15117164,0.19240203,0.19337533,0.045414444,0.2379809,0.25198373,0.40480497,0.9989266,0.9892319,0.14880487,0.0940846
"825519442801078272","no","Sun Jan 29 01:42:27 +0000 2017","@SpeakerRyan: Pls stand up. An Authority far greater than party is not indifferent to the cries of the poor &amp; oppressed.  #MuslimBanprotest",0.37452027,0.26959428,0.39162773,0.3586266,0.21083261,0.13282152,0.34778342,0.3711609,0.009323531,0.33510342,0.92037225,0.26271668,0.5636409,0.09123695,0.09374636,0.5973024
"825555518164971520","no","Sun Jan 29 04:05:48 +0000 2017","@SpeakerRyan why didn't Trump refugee ban include nations the he has business ties in??",0.3746445,0.21520266,0.46029842,0.3639012,0.26580206,0.22683424,0.22159563,0.3980116,0.0030947584,0.074506976,0.21660228,0.034296874,0.26223284,0.002719174,0.0034888422,0.34622085
"825557179558141952","no","Sun Jan 29 04:12:24 +0000 2017","@SenToomey Your constituents are waiting for you to take a stand against religious persecution &amp; preventing a second Holocaust. #NoMuslimBan",0.6079781,0.3996188,0.6155845,0.33357957,0.17485955,0.049377497,0.6879939,0.09806967,0.037128497,0.4930702,0.68472534,0.8147743,0.90429914,0.12803176,0.05442465,0.54325926
"825565446128693248","no","Sun Jan 29 04:45:15 +0000 2017","@repjohnlewis @WabKinew Absolutely.",0.31256768,0.2741041,0.278391,0.3152873,0.26580206,0.20730832,0.21502472,0.41643253,0.06438426,0.3308238,0.58071125,0.14759256,0.68983984,0.2604445,0.1197886,0.8551393
"825573815157661696","no","Sun Jan 29 05:18:30 +0000 2017","@JerryMoran - Please vote no on De Vos. We will remember come election day. #constituent 66204. #Indivisible #100daysofresistance",0.120286636,0.083729245,0.14697544,0.10040944,0.091911554,0.13251188,0.13233317,0.29676798,0.0021881328,0.05588372,0.78097004,0.16265525,0.62661475,0.089339316,0.479023,0.5102921
"825582853031337984","no","Sun Jan 29 05:54:25 +0000 2017","@repdonnaedwards,Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration https://t.co/Opisdwc1Ob",0.2658293,0.13723029,0.25749707,0.10785661,0.13152598,0.11402371,0.6003341,0.30080113,0.0017316627,0.0153449895,0.87526774,0.1855819,0.8104608,0.027301135,0.82854176,0.71090925
"825649605278838784","yes","Sun Jan 29 10:19:40 +0000 2017","@JacksonLeeTX18,Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/zuW2Wdpb2y",0.27353978,0.137781,0.25439063,0.11019246,0.14344852,0.11995404,0.6176831,0.32597312,0.0017233348,0.017704953,0.8459662,0.18962316,0.8056636,0.02874352,0.8253275,0.72910416
"825686576860655616","no","Sun Jan 29 12:46:35 +0000 2017","@NancyPelosi Nancy, DO SOMETHING!! We are being overrun by fascists while you sit on your hands",0.59520584,0.44165987,0.59077305,0.5714839,0.39738765,0.23305656,0.3905798,0.43096825,0.22114643,0.91189426,0.67228967,0.708149,0.9248177,0.024330864,0.028437687,0.50849646
"825708693438201856","no","Sun Jan 29 14:14:28 +0000 2017","@SenSchumer Particularly when Trump's not even writing them, Bannon is. Who told him he got elected? #StopBannon!!!",0.3855164,0.22531356,0.23178646,0.28961554,0.24147621,0.17593186,0.2312605,0.30219322,0.100225866,0.59201556,0.83466136,0.3091224,0.8465664,0.33340406,0.23212522,0.68766147
"825718992534913024","yes","Sun Jan 29 14:55:23 +0000 2017","@RepPeteKing You were attacked by the @nytimes because you are a bloated, self-serving, racist pig.",0.96053255,0.86612374,0.83709246,0.96474135,0.8823808,0.16916628,0.80709213,0.16476251,0.6580249,0.91189426,0.10175431,0.65053004,0.9941978,0.2093657,0.009975636,0.40311956
"825724125691867136","no","Sun Jan 29 15:15:47 +0000 2017","@SpeakerRyan Leave Social Security alone. A wall w/Mexico is not what the USA needs. USA needs Medicaid! Protect th… https://t.co/7YoHmbVuah",0.16863611,0.12285497,0.2894514,0.13300832,0.1393036,0.1290702,0.2568924,0.37595937,0.001815264,0.19643848,0.92701656,0.25383615,0.8644136,0.062027756,0.5299382,0.60581934
"825744567123181568","yes","Sun Jan 29 16:37:01 +0000 2017","@SpeakerRyan how come you didn't have s plan to work with ACA instead of just trying to rename an already stable plan ?? Thats Obamacare",0.17116603,0.06782804,0.0975753,0.139714,0.12850562,0.14228305,0.18957071,0.28951427,0.007369307,0.70911646,0.53578764,0.09744008,0.6208761,0.002904586,0.027028235,0.4524176
"825745243098185728","no","Sun Jan 29 16:39:42 +0000 2017","@SpeakerRyan you need to grow a set and #impeachalready, history will not be kind to you if you don't take a stand now",0.46589994,0.36062726,0.18507336,0.3762171,0.32186788,0.3131591,0.47004136,0.4539599,0.05622465,0.919999,0.67642075,0.45486513,0.9215016,0.9254658,0.21205953,0.39634067
"825751226834837504","no","Sun Jan 29 17:03:28 +0000 2017","@RonWyden @SenJeffMerkley @MaxineWaters @RepCummings @SenFranken I urge you to walk out &amp; refuse to take meetings with Bannon. Take a stand.",0.29998848,0.1942653,0.14674194,0.2946721,0.25933245,0.16351676,0.18740593,0.3999925,0.16398434,0.38493928,0.7581175,0.2811891,0.8313099,0.7536236,0.856933,0.43927467
"825752629552758784","yes","Sun Jan 29 17:09:03 +0000 2017","@SenToomey isn't listening. He was out late last night in Palm Springs thanking the #Koch Bros. #DumpDevos https://t.co/ALGM16AKx7",0.064099,0.031528268,0.06302868,0.04994897,0.03703529,0.045566034,0.071944326,0.21954766,0.023654703,0.29453012,0.83466136,0.38317293,0.7775252,0.6064573,0.6498863,0.6784957
"825768512413110272","no","Sun Jan 29 18:12:10 +0000 2017","@SpeakerRyan, history will judge you. Your condoning the president's actions is cowardly and shameful.",0.5336832,0.1383657,0.14558603,0.5157868,0.26580206,0.06391101,0.1160988,0.074884675,0.00929241,0.93409234,0.13999403,0.25885132,0.5970109,0.0031790568,0.0012244183,0.40610775
"825772145242468352","no","Sun Jan 29 18:26:36 +0000 2017","@SenSchumer Obama did it and you did not complain.",0.37040862,0.17384477,0.24368222,0.3018575,0.1702268,0.13210429,0.23491897,0.20716022,0.008226171,0.65106666,0.22422016,0.18041109,0.75563645,0.017838795,0.0076618884,0.79885787
"825798581051334656","yes","Sun Jan 29 20:11:38 +0000 2017","@SenJohnThune @SDCoyotesMBB So no comment on travel ban? Do you prefer ""Gutless"" or ""Spineless"" or ""Craven"" as your middle name.",0.4986755,0.1758268,0.26138845,0.45269802,0.24903315,0.078863606,0.16890284,0.19712727,0.048432328,0.9434629,0.32930276,0.44278046,0.859932,0.19787095,0.02821734,0.5474151
"825799971052077056","no","Sun Jan 29 20:17:10 +0000 2017","@SpeakerRyan Just a reminder.... https://t.co/qKJVlirdqT",0.09881979,0.07795044,0.119083524,0.078334466,0.07223558,0.1295604,0.19992334,0.37395182,0.045669414,0.4628134,0.7282741,0.11741089,0.7713613,0.19817534,0.61259484,0.8569077
"825800290616082432","yes","Sun Jan 29 20:18:26 +0000 2017","@jimlangevin @SenatorMillerRI @mirza_malang what a hypocrite!  You voted for the Safe Act remember?",0.83785176,0.5496574,0.2847004,0.8445192,0.6639055,0.16723794,0.14465371,0.18493134,0.39729166,0.92516595,0.6062534,0.51699334,0.9215016,0.4556401,0.18484756,0.6215831
"825815643765297152","no","Sun Jan 29 21:19:27 +0000 2017","@SpeakerRyan ""This is not conservatism."" Took less than a year to toss away those pesky 'fundamental values'. #NoBanNoWall",0.42082444,0.2320595,0.38858396,0.38220203,0.31531662,0.22334902,0.2988286,0.36587423,0.01701608,0.27153254,0.7231379,0.26248288,0.4294906,0.32184914,0.049664903,0.5914774
"825831137159344128","no","Sun Jan 29 22:21:00 +0000 2017","@RepLouBarletta #IMPEACHTRUMP OR WE WILL HAVE ANOTHER #CIVILWAR IN AMERICA WHERE U WILL BE ON THE LOSING SIDE.",0.29047728,0.2635937,0.31551832,0.24665418,0.22970319,0.21980609,0.50210637,0.46881568,0.05822812,0.59201556,0.8866854,0.44918144,0.7929197,0.5954739,0.4346952,0.70813674
"825859540453298176","no","Mon Jan 30 00:13:52 +0000 2017","@SenJohnMcCain RADICAL ISLAMIC TERRORISM PARIS FRANCE! NO VETTING JUST LET EVERYONE COME. THIS IS YOUR IDEA OF BRIN… https://t.co/UvNYIxBKFi",0.6448213,0.5907315,0.7608555,0.5460763,0.39722052,0.20674926,0.5820917,0.4424773,0.050192785,0.72761667,0.674665,0.47992983,0.84656245,0.0814352,0.4826813,0.6715873
"825859885153783808","no","Mon Jan 30 00:15:15 +0000 2017","@ChuckGrassley My immigrant grandparents left a legacy of hardworking Americans. Let others do the same. #LiftBan",0.44233322,0.32220784,0.48007756,0.2618128,0.19413024,0.19710371,0.26218584,0.39043987,0.04690279,0.5481579,0.7063787,0.5318662,0.653939,0.3024874,0.13425346,0.7142339
"825880134741790720","no","Mon Jan 30 01:35:42 +0000 2017","@RepJeffDuncan what leadership",0.17528772,0.13245775,0.109987386,0.15791687,0.1258498,0.14870974,0.18511921,0.28548068,0.008837995,0.23763359,0.5856285,0.07512313,0.76788163,0.0185473,0.028660484,0.9213303
"825881013909934080","no","Mon Jan 30 01:39:12 +0000 2017","@SenatorTimScott If you want more students to become leaders, it is imperative that you vote against Betsy DeVos!  Please help the teachers!",0.11874633,0.07607139,0.13832428,0.12536761,0.08920889,0.06262351,0.15823124,0.21827666,0.027514294,0.76430047,0.6466224,0.26328096,0.766772,0.035473228,0.27446023,0.45066246
"825885902866096128","no","Mon Jan 30 01:58:38 +0000 2017","@SenatorLankford This is not what America is. I didn't vote for you but I will fight with your next opponent to get you out.",0.2782074,0.14737271,0.25103214,0.16632266,0.15855262,0.22375998,0.4912756,0.47481987,0.028139003,0.7526427,0.5444579,0.14813727,0.44458574,0.039400302,0.06986025,0.49255347
"825894701043695616","no","Mon Jan 30 02:33:35 +0000 2017","@SenSchumer https://t.co/UIw43AlSep",0.10639156,0.09944953,0.124446616,0.09589245,0.0959473,0.1601055,0.23381573,0.42847115,0.04729194,0.3821643,0.68149084,0.13468795,0.88435626,0.20794953,0.2654154,0.8923531
"825896582885281792","no","Mon Jan 30 02:41:04 +0000 2017","@SenJohnMcCain @POTUS That's cuz you like living with our enemies. We The People DONT want them here.Trumps our man.",0.55652755,0.38918495,0.40287483,0.5013991,0.46634465,0.13617876,0.31631023,0.28623906,0.015768697,0.77458316,0.7969577,0.36902884,0.8191858,0.11455626,0.04746489,0.65475136
"825897991668011008","no","Mon Jan 30 02:46:40 +0000 2017","@RepTedLieu Thank you!!! Proud constituent",0.12263403,0.13015327,0.1344394,0.14556827,0.14468841,0.08167682,0.09739638,0.35613996,0.0085647,0.303311,0.689504,0.12324171,0.6813989,0.019240074,0.10038764,0.7794844
"825963952228085760","no","Mon Jan 30 07:08:46 +0000 2017","@SenSchumer Chuck, 1% of travelers being detained yesterday  brought tears to your eye's...really???",0.23253357,0.09654924,0.14244086,0.15398894,0.1161803,0.16771327,0.217629,0.26661488,0.13941197,0.91189426,0.67955774,0.3743543,0.80917823,0.2351761,0.032548442,0.62090886
"826021606241796096","no","Mon Jan 30 10:57:52 +0000 2017","@RoyBlunt in the words of Mike Pence,calls to ban Muslims from entering the US are offensive and unconstitutional.  Please speak out.",0.45132354,0.25205258,0.6894879,0.3434844,0.1926678,0.17137343,0.3765764,0.349172,0.09989919,0.8137521,0.43460876,0.6367053,0.63423383,0.040711973,0.042430006,0.59684896
"826022067111870464","no","Mon Jan 30 10:59:42 +0000 2017","@SenJohnMcCain https://t.co/1OqvPUTHuE",0.10732947,0.09695945,0.11984361,0.09020569,0.08580101,0.14578737,0.22172455,0.4010231,0.05221584,0.3998875,0.6783169,0.14057718,0.90096277,0.2225808,0.27301446,0.8923531
"826074255959945216","yes","Mon Jan 30 14:27:04 +0000 2017","@SenJohnMcCain What a traitor you are. We voted for Predident Trump because he promised us he would do just this. You idiots",0.9572989,0.7063508,0.43643174,0.96471745,0.89241743,0.12995917,0.4744774,0.14592603,0.43345037,0.9681729,0.14076802,0.6495395,0.98130053,0.43975395,0.008361943,0.15618224
"826075050424020992","no","Mon Jan 30 14:30:14 +0000 2017","@SenJohnMcCain Trump mocked your Vietnam War service and approves of torture. Please fight back.",0.47846338,0.28024414,0.32833523,0.3178092,0.23324773,0.13232149,0.6595623,0.36708376,0.040767908,0.9681729,0.15599117,0.3386839,0.7877947,0.018670239,0.005233265,0.44467348
"826107201852956672","no","Mon Jan 30 16:37:59 +0000 2017","@marcorubio we are the @WMW_Florida hear our voice&amp;represent #stopsessions @SenatorSessions for his record of opposing civil &amp; voting rights",0.08548377,0.042406507,0.07794783,0.05336458,0.04321779,0.05178273,0.063631825,0.10890686,0.0024291354,0.033816434,0.9737991,0.17889166,0.9333354,0.4331406,0.62005085,0.48440605
"826107595450507264","yes","Mon Jan 30 16:39:33 +0000 2017","@SenSchumer Chuck Schemer is a OLD fart with pink emotions that help no one especially The United States.",0.72981447,0.5304564,0.40243027,0.59276253,0.74249923,0.5122834,0.1555545,0.3979505,0.17851298,0.28896382,0.60089284,0.8602323,0.948278,0.9254658,0.035695437,0.57242346
"826112330392018944","yes","Mon Jan 30 16:58:22 +0000 2017","@RepMarkMeadows PLS DO THE RIGHT THING &amp; CO-SPONSOR HOUSE RESOLUTION 30 NO MORE TORTURE https://t.co/kATiwtUBJ0 #STOPDOGCATTRADE #BanDCMT",0.2319758,0.25706214,0.1960174,0.18856768,0.15699406,0.11628466,0.51749706,0.37535462,0.0014023378,0.053160418,0.9737991,0.15920578,0.9213166,0.1012073,0.5239363,0.55820286
"826114728342732800","yes","Mon Jan 30 17:07:54 +0000 2017","@SenSchumer We don't need cry babies in our govmt. You do know that Obama shared his travel ban idea with Trump so go cry where he lives.",0.5311363,0.24274597,0.33398253,0.46131244,0.23523915,0.117146775,0.28640777,0.20624337,0.04718961,0.72761667,0.64023155,0.6179424,0.8374192,0.4566965,0.044960987,0.6473892
"826120981156601856","no","Mon Jan 30 17:32:45 +0000 2017","@NancyPelosi @RepHankJohnson    What you say Nancy doesn't matter anymore!",0.53110486,0.4633933,0.40847734,0.560207,0.52426517,0.3799047,0.30206177,0.46911648,0.033072438,0.59201556,0.6228601,0.21147045,0.75445795,0.19699268,0.065237954,0.80528617
"826132686825725952","no","Mon Jan 30 18:19:15 +0000 2017","@RepWalberg some students find their sweet spot in the CTE route. Working on reauthorization of Perkins Act #NSBAAI17",0.10798764,0.12209518,0.12740166,0.09624783,0.0869712,0.12671405,0.24933277,0.3744394,0.01708925,0.16054547,0.7867409,0.19811055,0.4718174,0.114693284,0.33940318,0.6890671
"826134074041442304","no","Mon Jan 30 18:24:46 +0000 2017","@SenSchumer #StatueofLibertyTears. Those are not sad tears! They are tears of joy because # POTUS is PROTECTING USA!",0.37006545,0.21463902,0.2970105,0.24248719,0.21151055,0.09529714,0.23607287,0.22917987,0.0014535112,0.13027477,0.89032257,0.25931823,0.718204,0.08934712,0.08135109,0.68975705
"826134776759275520","yes","Mon Jan 30 18:27:34 +0000 2017","@SpeakerRyan @POTUS You are pond scum.",0.9187478,0.7005814,0.41889867,0.954929,0.84323317,0.15927413,0.17300521,0.16635223,0.09315628,0.9307536,0.35945576,0.66878223,0.99153966,0.87774974,0.030728994,0.40096894
"826142234059870208","no","Mon Jan 30 18:57:12 +0000 2017","@SpeakerRyan
Stand by your rejection of using Religious Test for entering this country. Denounce this Executive Order. #nomuslimban",0.2697204,0.15393704,0.26943848,0.15018576,0.102575935,0.049792536,0.17552142,0.06532316,0.027753437,0.5935745,0.693135,0.47777978,0.7600428,0.18438911,0.40863353,0.5714393
"826195956576038912","no","Mon Jan 30 22:30:40 +0000 2017","@RepJeffries ty for stating on AIR the reason @realDonaldTrump didn't block Saudi Arabia, Egypt or UAE. #followthemoney",0.3222335,0.2943878,0.41914073,0.26381657,0.20448013,0.19549741,0.55756456,0.4934347,0.012844537,0.137468,0.83840144,0.103075214,0.6964108,0.11775462,0.45066035,0.72937065
"826208924227469312","no","Mon Jan 30 23:22:12 +0000 2017","@SenSchumer deserved a @SAGawards last night #SchumerTears",0.5318386,0.5119207,0.46914896,0.45079795,0.403303,0.35138625,0.61680675,0.4673814,0.16251256,0.53352445,0.68668485,0.5587438,0.8647799,0.9254658,0.36917984,0.73388743
"826210241150861312","yes","Mon Jan 30 23:27:26 +0000 2017","@SenToomey Having fun partying with the Kochs? When you get back, don't forget to vote yes on ALL Twitler's people. Enjoy your LAST term.",0.29724628,0.18050404,0.28789628,0.24004187,0.16388984,0.18483981,0.21697214,0.32559845,0.03830068,0.91189426,0.72021765,0.62760776,0.76185495,0.21238278,0.072051674,0.49257025
"826211867085373440","no","Mon Jan 30 23:33:54 +0000 2017","@SpeakerRyan  country divided you worry about tax code?  Your greed  and power hunger is showing!!",0.38188872,0.11181646,0.1544802,0.24818632,0.11807511,0.093802154,0.20264022,0.20009847,0.023856012,0.8391753,0.37166545,0.15375073,0.63692147,0.013962338,0.028945925,0.33075777
"826219502060892160","no","Tue Jan 31 00:04:14 +0000 2017","@RepJeffries @CharlesMBlow we all know trump and his team lies . It hurts that they constantly get away with lying",0.43954876,0.1979773,0.2539147,0.4315124,0.231961,0.12180769,0.17928468,0.19046818,0.026834546,0.59201556,0.83466136,0.3868317,0.5943822,0.38970396,0.103346236,0.56446016
"826222982947229696","no","Tue Jan 31 00:18:04 +0000 2017","@RonWyden https://t.co/2o63MGHOlB",0.1025803,0.10338537,0.12010786,0.0899936,0.08852731,0.14163917,0.23808591,0.40853307,0.051583044,0.38478804,0.678797,0.14907512,0.8986189,0.20451197,0.3296817,0.8925485
"826235990977236992","no","Tue Jan 31 01:09:45 +0000 2017","@NancyPelosi @CNN how to impeach Trump and stop his SCOTUS nom.",0.4307894,0.24506223,0.27996102,0.45269802,0.37725684,0.29717147,0.29109636,0.44782928,0.013460469,0.32215306,0.515077,0.3307149,0.80116194,0.3616271,0.023940757,0.7280502
"826236670924177408","no","Tue Jan 31 01:12:27 +0000 2017","@SenatorBurr you owe it to our students and teachers to set them up for success, not failure. #VoteNoDevos",0.36427772,0.23088324,0.22222053,0.33194265,0.24074231,0.12451755,0.26543564,0.20578358,0.011449632,0.5598373,0.6292814,0.19166717,0.3960615,0.08375216,0.10249768,0.56441605
"826237876790820864","no","Tue Jan 31 01:17:15 +0000 2017","@RepErikPaulsen Thank you!!",0.15170437,0.17433289,0.14616498,0.18891859,0.16185361,0.12144044,0.116295494,0.22924002,0.010896213,0.41228423,0.5113455,0.09974377,0.7846154,0.054721244,0.055047225,0.8551393
"826261537010573312","no","Tue Jan 31 02:51:16 +0000 2017","@SpeakerRyan how long are you going to pretend that what @realDonaldTrump is doing is OK?  He can't fire you.  Stand up man.",0.12436469,0.05837873,0.054306228,0.090914205,0.08845263,0.1580212,0.2707204,0.36396143,0.11861909,0.91189426,0.6950105,0.362401,0.78887165,0.56451803,0.069452785,0.6447183
"826264825026269184","yes","Tue Jan 31 03:04:20 +0000 2017","@SenRonJohnson Senator Johnson, start listening to your constituents.  Turn on your phones.- you work for us.",0.2241121,0.12849104,0.21016593,0.228357,0.16616423,0.36599493,0.3002073,0.573098,0.038007185,0.9307536,0.13429427,0.2778116,0.6653153,0.010820922,0.020305024,0.58192915
"826267895764230144","no","Tue Jan 31 03:16:32 +0000 2017","@SenSchumer here's your answer",0.09552845,0.053111557,0.035546344,0.061548248,0.06393605,0.03310347,0.07758299,0.09853912,0.018363543,0.59201556,0.46878937,0.10358228,0.75809026,0.026645828,0.0387718,0.86343884
"826268516407996416","no","Tue Jan 31 03:19:00 +0000 2017","@SpeakerRyan STAND UP.  Stop acting based on how your own career will be affected, STAND UP for our democracy!  Stop the abuse of power NOW.",0.3218387,0.16371524,0.17846408,0.18378194,0.15153894,0.10880646,0.28911874,0.19918315,0.032975707,0.78818184,0.67578274,0.4373637,0.45487994,0.061038233,0.050467264,0.28365615
"826271310502363136","no","Tue Jan 31 03:30:06 +0000 2017","@SenToomey For the sake of all the children in our country, I (and countless other concerned parents) ask you to vote NO on DeVos!",0.20950335,0.14992888,0.1873089,0.2230161,0.16306706,0.097458825,0.21919315,0.21162923,0.10982765,0.91189426,0.5754309,0.43975753,0.7128517,0.14724694,0.22959515,0.5742039
"826272229809876992","no","Tue Jan 31 03:33:45 +0000 2017","@SenSchumer, please RESIST Sessions' bid for AG.",0.089338005,0.05776379,0.10157774,0.07778701,0.06515932,0.106221355,0.13715017,0.2743198,0.08927879,0.91189426,0.39592123,0.30830392,0.6653153,0.035149693,0.093060434,0.66737735
"826273867664605184","no","Tue Jan 31 03:40:16 +0000 2017","@SenatorBurr Your silence on the #MuslimBan is deafening. As  a constituent my eyes are on you.  Distance yourself from #Trump!
#NCPOL #NC",0.26560128,0.14293125,0.09240152,0.1528937,0.16358326,0.17466985,0.27174342,0.4501032,0.050952233,0.63319284,0.5284735,0.19595596,0.7862854,0.3039661,0.087808855,0.59763634
"826279652750716928","no","Tue Jan 31 04:03:15 +0000 2017","@SpeakerRyan And we know you helped: CA leaders condemn Trump Muslim ban: ""panders to fears &amp; nativist instincts"" https://t.co/dRdz6BfHXQ",0.28060573,0.113605715,0.48111525,0.17265695,0.10871516,0.1287602,0.251143,0.33116224,0.018883644,0.59201556,0.564199,0.32498464,0.6881395,0.036872163,0.057844203,0.5138268
"826282530831732736","no","Tue Jan 31 04:14:41 +0000 2017","@RepByrne @WhiteHouse Great job in letting us know about this executive order.",0.18672311,0.16599232,0.18215074,0.23024985,0.22297019,0.22655012,0.30925938,0.48502794,0.06263913,0.59201556,0.67900944,0.275605,0.5517732,0.10042644,0.41215676,0.72937065
"826288668105199616","yes","Tue Jan 31 04:39:04 +0000 2017","@SenSchumer 
Coming from a native new Yorker - you stink. Time to get rid of you. What a crying act!",0.76644164,0.71590066,0.6069273,0.7641537,0.58842486,0.309321,0.7000073,0.4957057,0.42829555,0.9681729,0.43628892,0.62814426,0.94533026,0.585443,0.00849696,0.5267842
"826293601634127872","no","Tue Jan 31 04:58:41 +0000 2017","@SenJohnMcCain Breaking:law requires Sen confirmation for WH aide like Bannon to serve on NSC. 50 U.S. Code § 3021  https://t.co/0jneNCHnqA…",0.094815865,0.05636898,0.12611195,0.08434453,0.085042365,0.130339,0.31842706,0.46402696,0.0013699791,0.03792166,0.8440657,0.1439799,0.7834641,0.020263927,0.8006754,0.50816715
"826326037965443072","no","Tue Jan 31 07:07:34 +0000 2017","@SpeakerRyan so when are you going to start the #impeachment? Can you get rid of the Trojan Horse before he does much more damage?",0.27290195,0.18757981,0.25602692,0.23471376,0.15941982,0.15965128,0.44703704,0.41152707,0.026862672,0.68440366,0.675137,0.43299446,0.768548,0.122479215,0.12188658,0.5851216
"826389205270032384","yes","Tue Jan 31 11:18:34 +0000 2017","@SenSchumer @POTUS @realDonaldTrump @mike_pence https://t.co/rN4VXYsNHF",0.199662,0.22667724,0.124843985,0.17769893,0.2191654,0.14699842,0.14541146,0.35306442,0.0045398464,0.066300295,0.87752813,0.16720593,0.98130053,0.5817538,0.81216353,0.67759734
"826407006282072064","yes","Tue Jan 31 12:29:18 +0000 2017","@SenSchumer  FAKE TEARS YOU FILTHY CROOK ! https://t.co/9XJuXyQfEY",0.90017766,0.7398013,0.38977244,0.88539505,0.7534522,0.29304057,0.3875823,0.39046907,0.08629898,0.7572944,0.6841839,0.80792975,0.98130053,0.41614875,0.09456988,0.58186936
"826407605366984704","no","Tue Jan 31 12:31:41 +0000 2017","@SenSchumer @MarkWarner @SenFeinstein @SenMarkey @SenWarren @DickDurbin @SenSanders @CoryBooker @SenateDems… https://t.co/7xDwAAyp31",0.16704783,0.23166253,0.17794359,0.1526593,0.1676342,0.21330631,0.29264933,0.49064067,0.008509072,0.053921137,0.8755187,0.07276327,0.9667209,0.5636334,0.93607247,0.5904793
"826455521003581440","no","Tue Jan 31 15:42:05 +0000 2017","@PattyMurray @usedgov compared to what? A do nothing politician like yourself The woman could run circles around you DeVos is over qualified",0.3219279,0.17642729,0.24112074,0.34881058,0.1586796,0.12613787,0.13504575,0.39329788,0.5607843,0.9681729,0.6529076,0.46443903,0.88371044,0.47944468,0.1219153,0.3899412
"826459912192589824","no","Tue Jan 31 15:59:32 +0000 2017","@RepAbraham @shreveporttimes Fantastic article! I appreciate your understanding of the weaknesses of #medicaid, thanks for your leadership!",0.018946383,0.011785085,0.011687639,0.016628783,0.019022645,0.020006057,0.0392913,0.14789557,0.028693598,0.060652774,0.64537,0.02593159,0.30937162,0.031410966,0.628596,0.58129394
"826463585517846528","yes","Tue Jan 31 16:14:08 +0000 2017","@NancyPelosi penchant to lie rubs off on her staff! This is clearly a reporter, but #Librards will attempt to defam… https://t.co/rB3Z6wVbew",0.3223798,0.18594566,0.09421437,0.19317968,0.15598322,0.1593346,0.24580136,0.40938324,0.8470439,0.2370192,0.81028605,0.36896843,0.88380355,0.61736405,0.65012854,0.5934588
